,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.mean,0.0003410187054435928,0.00032054585683845304,0.00031167279161436925,0.0003115180247556744,0.00032797687362422326,0.00038103090585629766,0.0003869419354655665,0.0003834298731371884,0.00039800646738211826,0.000408909598623976,0.0003454131723299529,0.0003484022803059204,0.00033587472273241954,0.0003461442693298305,0.00035492109626511124,0.0002618696579151424,0.00025553650264785905,0.00023982685761590058,0.00023588876646704813,0.00025764518577855436,0.00018700779137317407,0.0001905881475249277,0.00017648774224282858,0.00016733812644921045,0.00018013339359712144,7.306105904375781e-05,7.705178030431445e-05,7.845704053362264e-05,8.870873935720249e-05,0.00013375239830361207
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.stdDev,0.0019240035574798937,0.0021190667506127137,0.0022991121185731156,0.0024715861394375874,0.002618335893214602,0.0021538033216742343,0.0023164725689493086,0.0024777330816273127,0.0026122315597063854,0.0027338375285679535,0.002552999348609333,0.002730762700817921,0.002906828694327182,0.0030554385008018776,0.003194895090175492,0.0029755005241665043,0.0031831830381129117,0.0033819522650055485,0.0035607042233027457,0.003717150814110447,0.0033716797954489734,0.0036020445259588164,0.003814958776821596,0.004004951687604716,0.004187672379259501,0.003664967720517658,0.0039243254322572285,0.00414865403994508,0.004353129393252748,0.004550236978351259
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.min,-0.00733881191430998,-0.008492248556244046,-0.009645685198177954,-0.01079912184011186,-0.011952558482045928,-0.007579766344646534,-0.008732923006188173,-0.009886079667729655,-0.011039236329271136,-0.012192392990812777,-0.009463674052336734,-0.010770024077666883,-0.012076374102997034,-0.013382724128327183,-0.014689074153657332,-0.009463674052336734,-0.010770024077666883,-0.012076374102997034,-0.013382724128327183,-0.014689074153657332,-0.009463674052336734,-0.010770024077666883,-0.012076374102997034,-0.013382724128327183,-0.014689074153657332,-0.009463674052336734,-0.010770024077666883,-0.012076374102997034,-0.013382724128327183,-0.014689074153657332
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.firstQuartile,-0.0010993156541496288,-0.0009711446377702944,-0.0008078485069185363,-0.00039753929376408465,0.0009087707496791571,-0.0011213173517243178,-0.0006862761707115198,-0.00016905970483899972,0.0012025558215001527,0.0012198116586757094,-0.0016854168699818347,-0.0015111849915063235,-0.0012438961442036696,-0.0003389535130281729,0.0012034126755773574,-0.0025056494038298866,-0.0026263144304058184,-0.002569666194764051,-0.0023734529562472345,-0.0020750308795382732,-0.002918896448949964,-0.0031580073204029776,-0.003372410280067727,-0.003473417419969575,-0.00352486212936078,-0.0031692416702883567,-0.0035085286163234163,-0.0037814109481707206,-0.003956526864938671,-0.004100070868197437
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.median,0.0012935122017030212,0.0013125973584123712,0.0013293836051962633,0.0013478733586600104,0.0013697799573198898,0.0013579434407297152,0.001380921952931177,0.0014008639058338938,0.0014155449311487787,0.0014239076053590598,0.0014630258368901927,0.0015096163068550716,0.0015346411621672159,0.0015557529187778217,0.0015789087802043,0.0015845829026212839,0.0016597394493117193,0.0017062262094607343,0.0017455125504001949,0.0018024192473788557,0.0015940695533838965,0.00176994197707645,0.0018730115320121836,0.0019441220985635071,0.0020328327908278564,-0.000254394977134172,0.001560274586861966,0.0018650338834045668,0.0020727768957262524,0.0022124402949694625
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.thirdQuartile,0.0015948368332320737,0.0016251456166265592,0.0016462840471045577,0.0016755549353197545,0.0017011777268749464,0.00168442190363868,0.001703045716791671,0.0017227048114442749,0.0017315276341466996,0.00173987670580793,0.0019976711341462765,0.002021649100786282,0.0020471953242137174,0.0020598735429230215,0.0020935655707808353,0.002413905269497554,0.002445122482419384,0.0024789583000214867,0.002527433579471345,0.0025460377338721992,0.002882193589074078,0.0029413316373872486,0.0030255853163055485,0.0030512220007621804,0.0030907504611281033,0.0032549391608042567,0.003363509587051697,0.0034481436832788656,0.0034899390284624326,0.003585565369240814
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.max,0.006085786792809788,0.006002065237565125,0.005918343682320463,0.005834622127075962,0.0057509005718313,0.006468057023448421,0.006468057023448421,0.006468057023448421,0.006468057023448421,0.006468057023448421,0.009620415843702526,0.009620415843702526,0.009620415843702526,0.009620415843702526,0.009620415843702526,0.01277277466395647,0.01277277466395647,0.01277277466395647,0.01277277466395647,0.01277277466395647,0.015925133484210575,0.015925133484210575,0.015925133484210575,0.015925133484210575,0.015925133484210575,0.015779177554586046,0.015779177554586046,0.015779177554586046,0.015779177554586046,0.015779177554586046
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.range,0.013424598707119768,0.014494313793809171,0.015564028880498418,0.016633743967187822,0.017703459053877227,0.014047823368094955,0.015200980029636595,0.01635413669117808,0.017507293352719555,0.0186604500142612,0.019084089896039262,0.020390439921369408,0.02169678994669956,0.02300313997202971,0.024309489997359858,0.022236448716293204,0.023542798741623353,0.024849148766953502,0.026155498792283655,0.0274618488176138,0.02538880753654731,0.02669515756187746,0.02800150758720761,0.029307857612537756,0.03061420763786791,0.02524285160692278,0.02654920163225293,0.027855551657583077,0.02916190168291323,0.030468251708243375
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.positiveCount,1069,1109,1152,1195,1230,1539,1603,1656,1704,1743,1705,1782,1838,1893,1941,1623,1701,1763,1821,1880,1484,1568,1634,1695,1755,1324,1410,1485,1555,1628
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.negativeCount,545,505,462,419,384,678,614,561,513,474,842,765,709,654,606,1029,951,889,831,772,1197,1113,1047,986,926,1360,1274,1199,1129,1056
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.positiveProportion,0.6623296158612144,0.6871127633209417,0.7137546468401487,0.7403965303593556,0.7620817843866171,0.6941813261163735,0.7230491655390167,0.7469553450608931,0.7686062246278755,0.7861975642760487,0.6694149980369062,0.6996466431095406,0.7216332940714566,0.7432273262661955,0.7620730270906949,0.6119909502262444,0.6414027149321267,0.6647812971342383,0.6866515837104072,0.7088989441930619,0.5535248041775457,0.5848563968668408,0.6094740768370012,0.6322267810518464,0.6546064901156285,0.4932935916542474,0.5253353204172876,0.5532786885245902,0.5793591654247392,0.6065573770491803
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.negativeProportion,0.33767038413878564,0.31288723667905827,0.2862453531598513,0.25960346964064435,0.2379182156133829,0.30581867388362655,0.2769508344609833,0.2530446549391069,0.2313937753721245,0.21380243572395127,0.3305850019630938,0.3003533568904594,0.2783667059285434,0.25677267373380447,0.23792697290930506,0.38800904977375567,0.3585972850678733,0.33521870286576166,0.31334841628959276,0.2911010558069382,0.4464751958224543,0.4151436031331593,0.3905259231629989,0.3677732189481537,0.3453935098843715,0.5067064083457526,0.47466467958271236,0.44672131147540983,0.4206408345752608,0.39344262295081966
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0.638668128844383,0.6638555018579798,0.6910168956203531,0.7182730943001483,0.7405313683265204,0.6745298383039131,0.7039099208503142,0.7283116651646017,0.750477668235686,0.7685358308164936,0.650760836352261,0.6814257887985173,0.7037813046608525,0.7257937598705855,0.745046271873447,0.5931417111357953,0.6228122538570907,0.6464540631163356,0.6686119968535134,0.6911997270080661,0.5344745845147276,0.5659326299363578,0.5907116569453592,0.6136514534927136,0.6362626055468824,0.4742087237703463,0.506237246062823,0.5342369392269948,0.5604187813316832,0.5877829379722722
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,0.6853996711740411,0.709690335071663,0.7357113636116113,0.761640631428734,0.7826767251394051,0.713318325347281,0.7415967914613992,0.7649444662669678,0.7860236058215812,0.8030998839093157,0.6876779832604074,0.7174058786129361,0.7389759951869692,0.7601023248283827,0.7785009377415526,0.6305962730856502,0.6596811303186203,0.682747845196616,0.7042803009171293,0.7261377625156133,0.5724606227625755,0.6035909428608948,0.6279974812582687,0.6505127465355889,0.6726124246633572,0.5123948212352134,0.5443802846348587,0.572204496039719,0.5981235617852247,0.6250990570568647
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0.3146003288259589,0.290309664928337,0.2642886363883887,0.23835936857126605,0.21732327486059477,0.286681674652719,0.2584032085386008,0.23505553373303234,0.2139763941784189,0.1969001160906842,0.3123220167395925,0.28259412138706386,0.2610240048130307,0.2398976751716173,0.2214990622584474,0.36940372691434975,0.3403188696813799,0.31725215480338387,0.2957196990828709,0.27386223748438676,0.4275393772374246,0.3964090571391054,0.37200251874173146,0.349487253464411,0.32738757533664264,0.4876051787647867,0.45561971536514123,0.4277955039602811,0.40187643821477526,0.37490094294313525
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,0.36133187115561716,0.3361444981420203,0.30898310437964677,0.2817269056998517,0.2594686316734795,0.3254701616960869,0.29609007914968577,0.2716883348353982,0.24952233176431407,0.23146416918350654,0.3492391636477389,0.31857421120148244,0.2962186953391476,0.2742062401294147,0.2549537281265528,0.40685828886420483,0.3771877461429095,0.3535459368836646,0.33138800314648664,0.30880027299193424,0.46552541548527254,0.4340673700636423,0.4092883430546409,0.38634854650728645,0.3637373944531178,0.5257912762296537,0.49376275393717683,0.46576306077300517,0.43958121866831656,0.412217062027728
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,0.00024715230221920745,0.00021716290138646982,0.00019950595889669623,0.0001909366982470434,0.00020023606370010672,0.00029137492479011185,0.00029051455108368337,0.00028028972657972095,0.00028926757701980125,0.0002951086386046613,0.00024626326722823686,0.0002423486446914468,0.00022298327630628566,0.00022748131801977384,0.00023084212022722424,0.00014862197040306572,0.00013438440905347673,0.00011110959805655512,0.00010036819911091334,0.00011617025394349437,5.9377433254205106e-05,5.4237645490561856e-05,3.2077660493055605e-05,1.5736121173352493e-05,2.1614744770733028e-05,-6.559376036401239e-05,-7.141518464622284e-05,-7.849683206764897e-05,-7.598094303783456e-05,-3.8394352938916915e-05
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,0.0004348851086679782,0.00042392881229043626,0.0004238396243320423,0.0004320993512643054,0.0004557176835483398,0.0004706868869224835,0.0004833693198474497,0.0004865700196946558,0.0005067453577444353,0.0005227105586432907,0.00044456307743166897,0.000454455915920394,0.00044876616915855345,0.0004648072206398872,0.00047900007230299827,0.0003751173454272191,0.00037668859624224137,0.000368544117175246,0.0003714093338231829,0.00039912011761361436,0.00031463814949214306,0.00032693864955929354,0.0003208978239926016,0.00031894013172506844,0.00033865204242350985,0.000211715878451528,0.00022551874525485175,0.00023541091313489425,0.0002533984217522395,0.0003058991495461411
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.mean,0.6127633209417596,0.6511771995043368,0.6833952912019818,0.7118959107806702,0.7391573729863691,0.6711772665764538,0.7050067658998658,0.730266125394678,0.7532701849345947,0.773567884528643,0.6572438162544164,0.6890459363957602,0.71181782489203,0.7334118570867688,0.7526501766784446,0.6033182503770749,0.634238310708899,0.6579939668174974,0.6798642533936644,0.7017345399698357,0.5449459157030964,0.5777694889966426,0.6027601641178661,0.6255128683327124,0.6475195822454314,0.4854694485842023,0.5190014903129665,0.5473174366616986,0.5733979135618489,0.6002235469448577
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.stdDev,0.4872694746980091,0.4767455045225062,0.4652959339390834,0.4530201733272156,0.43923032921233496,0.46989140928800727,0.45614260513324084,0.4439216150002702,0.43120538337673786,0.4186163591550706,0.47472398711204267,0.4629749346477773,0.4530052757300498,0.44226202585539076,0.43155649681133457,0.4893011511541896,0.4817339333781134,0.47447106801235867,0.46661649243399006,0.4575829191743094,0.49806866440467495,0.49400701757365306,0.489417707162453,0.4840804946501793,0.47783170287962307,0.49988194972226985,0.499731916201908,0.49784877721404797,0.4946755680646395,0.48994354374872995
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.firstQuartile,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.median,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.thirdQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.max,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.range,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.positiveCount,989,1051,1103,1149,1193,1488,1563,1619,1670,1715,1674,1755,1813,1868,1917,1600,1682,1745,1803,1861,1461,1549,1616,1677,1736,1303,1393,1469,1539,1611
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.negativeCount,625,563,511,465,421,729,654,598,547,502,873,792,734,679,630,1052,970,907,849,791,1220,1132,1065,1004,945,1381,1291,1215,1145,1073
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.positiveProportion,0.6127633209417596,0.6511771995043371,0.6833952912019826,0.7118959107806692,0.7391573729863693,0.6711772665764547,0.7050067658998647,0.7302661253946775,0.7532701849345963,0.7735678845286423,0.657243816254417,0.6890459363957597,0.7118178248920298,0.7334118570867687,0.7526501766784452,0.6033182503770739,0.6342383107088989,0.6579939668174962,0.6798642533936652,0.701734539969834,0.5449459157030958,0.577769488996643,0.6027601641178665,0.6255128683327117,0.6475195822454308,0.48546944858420266,0.5190014903129657,0.547317436661699,0.573397913561848,0.6002235469448585
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.negativeProportion,0.3872366790582404,0.34882280049566294,0.31660470879801733,0.28810408921933084,0.26084262701363076,0.32882273342354534,0.29499323410013534,0.2697338746053225,0.2467298150654037,0.2264321154713577,0.34275618374558303,0.31095406360424027,0.2881821751079702,0.26658814291323124,0.24734982332155478,0.39668174962292607,0.36576168929110103,0.3420060331825038,0.3201357466063348,0.2982654600301659,0.45505408429690414,0.42223051100335696,0.3972398358821335,0.3744871316672883,0.3524804177545692,0.5145305514157973,0.4809985096870343,0.45268256333830104,0.426602086438152,0.3997764530551416
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0.5885046778115199,0.6273552186722502,0.6600761579019576,0.6891196084288416,0.7170032917197606,0.6511784658057764,0.6855382906406595,0.7112701357513278,0.734773480144771,0.7555642771086395,0.6384424270252456,0.6706648243610935,0.6937959174525753,0.7157832708459861,0.7354147678550479,0.5844047166643099,0.6155748496767621,0.6395827663070657,0.6617280735689053,0.6839197383207433,0.5258666553945517,0.5588105460326649,0.5839469024646822,0.6068770975285793,0.6290976422262564,0.46639838694815483,0.4999040157357911,0.5282553631573605,0.5544249311467042,0.5814070296536259
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,0.6366140419961204,0.6744450045636448,0.7060478711512304,0.7338984890055035,0.7604391955974821,0.6907226913514093,0.723934478140329,0.7486514589191828,0.7710965044282285,0.7908467390432946,0.6756823374610065,0.7069954484595851,0.7293499039349296,0.7505007363039697,0.7693059806688937,0.622000474196214,0.6526028559758112,0.6760529249142379,0.6976012665761542,0.7191063548644743,0.5639261760092724,0.5965597002597856,0.6213474437310953,0.6438755147806614,0.6656206693723992,0.5045672813222233,0.5380583846977676,0.5662747623312847,0.5922069151604052,0.6188258158290083
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.negativeProportionCI_95.lowerLimit,0.3633859580038796,0.3255549954363552,0.2939521288487696,0.2661015109944964,0.23956080440251803,0.3092773086485908,0.27606552185967104,0.2513485410808173,0.22890349557177142,0.2091532609567053,0.3243176625389935,0.29300455154041516,0.2706500960650705,0.24949926369603026,0.2306940193311065,0.37799952580378604,0.34739714402418875,0.32394707508576226,0.30239873342384577,0.28089364513552556,0.43607382399072764,0.4034402997402148,0.37865255626890465,0.35612448521933854,0.33437933062760083,0.4954327186777766,0.46194161530223227,0.4337252376687153,0.4077930848395949,0.3811741841709916
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.negativeProportionCI_95.upperLimit,0.4114953221884803,0.3726447813277499,0.33992384209804233,0.3108803915711583,0.2829967082802395,0.34882153419422357,0.3144617093593406,0.28872986424867236,0.26522651985522916,0.24443572289136065,0.36155757297475427,0.32933517563890646,0.3062040825474249,0.2842167291540139,0.2645852321449522,0.41559528333568996,0.38442515032323776,0.36041723369293444,0.3382719264310949,0.3160802616792566,0.47413334460544837,0.4411894539673352,0.416053097535318,0.3931229024714207,0.3709023577737435,0.5336016130518451,0.5000959842642088,0.47174463684263956,0.44557506885329584,0.4185929703463741
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.meanCI_95.lowerLimit,0.5889908945275139,0.6279182062509472,0.6606948883965938,0.6897944057740933,0.7177286334032535,0.6516171819251121,0.6860190002307532,0.7117870806700201,0.735320476482288,0.7561422171091926,0.6388071338097826,0.6710655476190043,0.6942246241245965,0.7162358879986683,0.7358899743195287,0.5846954259429468,0.6159034949331733,0.6399355760333666,0.6621048081191763,0.684318912911248,0.5260922030546981,0.559069524471152,0.5842339217032626,0.6071886588469825,0.629431912282987,0.4665576745252058,0.5000953923941865,0.5284825825617441,0.5546831098348052,0.5816877674349394
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.meanCI_95.upperLimit,0.6365357473560053,0.6744361927577265,0.7060956940073698,0.733997415787247,0.7605861125694846,0.6907373512277956,0.7239945315689783,0.7487451701193358,0.7712198933869014,0.7909935519480934,0.6756804986990502,0.7070263251725161,0.7294110256594636,0.7505878261748693,0.7694103790373604,0.621941074811203,0.6525731264846247,0.6760523576016283,0.6976236986681525,0.7191501670284234,0.5637996283514947,0.5964694535221332,0.6212864065324697,0.6438370778184422,0.6656072522078758,0.5043812226431988,0.5379075882317464,0.5661522907616532,0.5921127172888926,0.6187593264547759
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.summary.mean,8.330855018587359,9.743494423791812,11.22057001239157,12.590458488228009,13.866790582403963,11.3680649526387,12.840324763193497,14.148398737032029,15.560667568786638,16.97248534055028,15.809972516686297,17.665096191597947,19.254024342363536,20.96702002355711,23.1354534746761,21.04374057315235,23.73227752639519,25.979638009049737,28.1176470588235,31.23378582202113,25.65870943677731,29.063409175680732,32.08616187989556,34.80939947780683,38.314807907497226,31.462369597615503,35.56296572280181,39.56445603576752,43.533532041728805,48.129284649776416
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.summary.stdDev,13.044853790971382,15.54976824364765,18.396633649096994,20.2454910758695,21.739972069933724,15.23669537103483,17.999968348424968,20.139295792679853,22.721116569885158,25.507354726214935,20.871412949643886,23.474638477100576,25.985165916392976,28.7330347477223,34.63504183282705,25.47876480698376,29.685004902276603,33.1091088610206,35.74228394501467,43.46074444952026,28.993995255416912,34.08279657763266,38.57021653051872,41.436462794624305,48.5483460457551,36.12646647640172,41.04340020342169,46.33349852713877,51.645830720686064,59.48189819208179
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.summary.firstQuartile,1,2,2,2,2,3,3,3,3,3,4,4,5,5,5,6,6,7,7,7,7,8,9,9,10,9,10,11,12,12
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.summary.median,4,5,5,6,6,6,7,8,8,9,9,10,11,11,12,12,14,15,16,17,15,17,19,20,21,19,21,23,25,27
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.summary.thirdQuartile,10,12,13,15,16,14,15,17,18,20,19,20,22,24,26,25,28,30,32.75,36,32,36,40,44,47.5,42,46,50.75,56,60.75
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.summary.max,138,173,173,194,194,174,174,190,229,230,222,223,226,229,613,222,300,300,300,699,222,302,303,303,700,414,414,417,461,772
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.summary.range,137,172,172,193,193,173,173,189,228,229,221,222,225,228,612,221,299,299,299,698,221,301,302,302,699,413,413,416,460,771
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.positiveCount,1614,1614,1614,1614,1614,2217,2217,2217,2217,2217,2547,2547,2547,2547,2547,2652,2652,2652,2652,2652,2681,2681,2681,2681,2681,2684,2684,2684,2684,2684
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.positiveProportionCI_95.lowerLimit,0.9977149963378906,0.9977149963378906,0.9977149963378906,0.9977149963378906,0.9977149963378906,0.9983406066894531,0.9983406066894531,0.9983406066894531,0.9983406066894531,0.9983406066894531,0.9985542297363281,0.9985542297363281,0.9985542297363281,0.9985542297363281,0.9985542297363281,0.9986076354980469,0.9986076354980469,0.9986076354980469,0.9986076354980469,0.9986076354980469,0.9986228942871094,0.9986228942871094,0.9986228942871094,0.9986228942871094,0.9986228942871094,0.9986228942871094,0.9986228942871094,0.9986228942871094,0.9986228942871094,0.9986228942871094
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.negativeProportionCI_95.upperLimit,0.002285003662109375,0.002285003662109375,0.002285003662109375,0.002285003662109375,0.002285003662109375,0.001659393310546875,0.001659393310546875,0.001659393310546875,0.001659393310546875,0.001659393310546875,0.001445770263671875,0.001445770263671875,0.001445770263671875,0.001445770263671875,0.001445770263671875,0.001392364501953125,0.001392364501953125,0.001392364501953125,0.001392364501953125,0.001392364501953125,0.001377105712890625,0.001377105712890625,0.001377105712890625,0.001377105712890625,0.001377105712890625,0.001377105712890625,0.001377105712890625,0.001377105712890625,0.001377105712890625,0.001377105712890625
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.meanCI_95.lowerLimit,7.694435454192002,8.9848675437481,10.323053048161384,11.602741276679598,12.806162094234132,10.733809792035249,12.091043338469971,13.31006391597174,14.614859761503324,15.910695301799514,14.999397059852296,16.753420213862405,18.24484792558688,19.851125626610706,21.790344979920956,20.074017606673202,22.602464867427777,24.71950379511055,26.757294079451473,29.57966787901045,24.561181135678428,27.77325121383312,30.626138732038854,33.2408784715121,36.47707622245794,30.095615763172773,34.010192089564335,37.8115448614494,41.579642163885744,45.87893690300566
backtestResult.results.groupedByEntryType.bullish.exitInfo.candlesToExit.meanCI_95.upperLimit,8.967274582982716,10.502121303835525,12.118086976621758,13.57817569977642,14.927419070573794,12.002320113242153,13.589606187917022,14.986733558092316,16.50647537606995,18.034275379301043,16.6205479735203,18.576772169333488,20.263200759140194,22.082914420503517,24.480561969431246,22.013463539631495,24.862090185362604,27.239772222988922,29.47800003819553,32.88790376503181,26.756237737876194,30.353567137528344,33.54618502775227,36.37792048410156,40.15253959253651,32.82912343205823,37.11573935603929,41.31736721008564,45.487421919571865,50.37963239654717
backtestResult.results.groupedByEntryType.bullish.exitInfo.timeToExitSec.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bullish.exitInfo.timeToExitSec.summary.mean,499.8513011152415,584.6096654275094,673.2342007434947,755.4275092936808,832.0074349442383,682.083897158321,770.4194857916116,848.9039242219213,933.6400541271995,1018.3491204330181,948.5983510011793,1059.9057714958767,1155.2414605418128,1258.021201413428,1388.1272084805648,1262.624434389141,1423.9366515837119,1558.7782805429833,1687.0588235294135,1874.0271493212654,1539.5225662066405,1743.8045505408418,1925.1697127937343,2088.5639686684094,2298.888474449833,1887.7421758569299,2133.777943368109,2373.867362146052,2612.0119225037292,2887.7570789865845
