,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.summary.mean,0.0008873698744322624,0.0008889977160470425,0.0008886953403944319,0.0008889851423787167,0.0008866699568192473,0.0009265576445523968,0.0009248318161430392,0.0009251583820936202,0.0009334059582382328,0.0009373265998194154,0.0012399929850199366,0.001231857579322681,0.0012326290908208212,0.0012353768663194258,0.0012416442080412453,0.0016647753870809693,0.0016570043657697679,0.0016644815703937867,0.0016768487437834522,0.0016867363897384612,0.00220443468930931,0.002201781611987128,0.0022109414203979228,0.0022279442895896283,0.002234403374072689,0.0027762983893357147,0.0027739952494110908,0.002785944538455353,0.0028092124586807394,0.0028171112800276857
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.summary.stdDev,0.0012189997792793916,0.0012067831135267808,0.0011995366978841994,0.0011924034587625942,0.001183388050461799,0.001242837775737707,0.0012311596244877219,0.0012245900549236615,0.0012344807693903076,0.0012506578473857589,0.0014181627619039374,0.0014048227902866252,0.0014008481681215205,0.0014128080379981007,0.001427238114965799,0.0015847616705065555,0.0015706011349607455,0.0015753173531754215,0.0016017452766603976,0.0016216320870393044,0.0017645965579513615,0.0017975899372972574,0.0018073062986911754,0.0018428572956213011,0.0018617477260764494,0.001993996139495915,0.0020295586201044356,0.0020429070908565554,0.002089225324832715,0.0021068578625375936
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.summary.min,6.47394451770747e-07,6.47394451770747e-07,3.3541331995965337e-07,3.3541331995965337e-07,3.3541331995965337e-07,9.140834423606485e-08,9.140834423606485e-08,9.140834423606485e-08,9.140834423606485e-08,9.140834423606485e-08,9.755588649558251e-07,9.755588649558251e-07,9.755588649558251e-07,9.755588649558251e-07,9.755588649558251e-07,3.7716503053583464e-07,3.7716503053583464e-07,3.7716503053583464e-07,3.7716503053583464e-07,3.7716503053583464e-07,1.088050455341702e-07,1.088050455341702e-07,1.088050455341702e-07,1.088050455341702e-07,1.088050455341702e-07,6.99290775195912e-07,6.99290775195912e-07,6.99290775195912e-07,6.99290775195912e-07,6.99290775195912e-07
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.summary.firstQuartile,0.00021355534643563513,0.0002147835688216834,0.0002147835688216834,0.00021550185060264913,0.00021571974793944948,0.0002304959465131258,0.00023261942271086877,0.00023612848756416515,0.00023874911752383923,0.00023890012548595974,0.00038298391000241645,0.0003824208652365997,0.0003825494123209325,0.00038021217604894365,0.00038250329376805553,0.0006315759700527825,0.0006326324163556702,0.0006419100081269212,0.000641621235598058,0.0006459510061577168,0.0010208063520030911,0.00102732817235333,0.0010322957150807883,0.0010340894800938976,0.0010344197760550856,0.0014434716144835322,0.001447354448671193,0.001452720826284065,0.0014556884892181236,0.0014600527262776833
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.summary.median,0.0005111533044505647,0.0005154583130346968,0.0005169163402153105,0.00051540732937044,0.0005166987447469552,0.0005378622892922946,0.0005426340970620607,0.000544603279295315,0.0005487132419399762,0.0005491405329265033,0.0008159195957158267,0.0008154390421134068,0.0008204115491651315,0.0008215393377844186,0.0008269160201527782,0.0012559745248986118,0.0012573215154991946,0.0012573918334327229,0.0012641759112134087,0.0012694028655327967,0.0017744172071200788,0.0017703542933862925,0.0017704542491468528,0.0017876917090209822,0.0017889130486656037,0.002358714794968725,0.0023546691079607395,0.002350453770245854,0.002358714794968725,0.002358714794968725
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.summary.thirdQuartile,0.0010859942609003298,0.0010910559184482541,0.0011046486303327118,0.001114505421550038,0.001114248087935013,0.0011357684603458056,0.0011272061485997037,0.0011261014553763024,0.001138000476617189,0.0011437497710710869,0.0016029428022239518,0.0015956018633015473,0.0015956470868711491,0.0015959471460358185,0.0016067136100884195,0.0021840328621614037,0.0021704014572169767,0.0021775160789984653,0.0021806860001686674,0.00219337571028704,0.002880388943638001,0.0028586108007731172,0.0028707050444059714,0.00288476632483645,0.002890238857354223,0.0035881692676280564,0.003555037886145129,0.0035680705476741795,0.00360231809385832,0.003611838635298043
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.summary.max,0.017205672159192456,0.017205672159192456,0.017205672159192456,0.017205672159192456,0.017205672159192456,0.018690054900360995,0.018690054900360995,0.018690054900360995,0.018690054900360995,0.018690054900360995,0.020174437641529406,0.020174437641529406,0.020174437641529406,0.020174437641529406,0.020174437641529406,0.021658820382697692,0.021658820382697692,0.021658820382697692,0.021658820382697692,0.021658820382697692,0.015354518775093912,0.02314320312386623,0.02314320312386623,0.02314320312386623,0.02314320312386623,0.01850510700984721,0.024627585865034513,0.024627585865034513,0.024627585865034513,0.024627585865034513
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.summary.range,0.017205024764740687,0.017205024764740687,0.017205336745872497,0.017205336745872497,0.017205336745872497,0.018689963492016758,0.018689963492016758,0.018689963492016758,0.018689963492016758,0.018689963492016758,0.02017346208266445,0.02017346208266445,0.02017346208266445,0.02017346208266445,0.02017346208266445,0.021658443217667155,0.021658443217667155,0.021658443217667155,0.021658443217667155,0.021658443217667155,0.015354409970048378,0.023143094318820695,0.023143094318820695,0.023143094318820695,0.023143094318820695,0.018504407719072014,0.024626886574259318,0.024626886574259318,0.024626886574259318,0.024626886574259318
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.positiveCount,2228,2339,2443,2519,2593,2778,2891,3000,3071,3149,2882,3002,3114,3203,3276,2732,2853,2975,3074,3154,2583,2707,2831,2928,3019,2384,2505,2627,2732,2830
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0.9983482360839844,0.9984245300292969,0.9984931945800781,0.9985389709472656,0.9985771179199219,0.9986763000488281,0.9987220764160156,0.9987678527832031,0.9987983703613281,0.9988288879394531,0.9987220764160156,0.9987754821777344,0.9988136291503906,0.9988517761230469,0.9988746643066406,0.9986534118652344,0.9987068176269531,0.9987602233886719,0.9987983703613281,0.9988288879394531,0.9985694885253906,0.9986381530761719,0.9986991882324219,0.9987373352050781,0.9987754821777344,0.9984550476074219,0.9985313415527344,0.9986000061035156,0.9986534118652344,0.9986991882324219
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,0.001651763916015625,0.001575469970703125,0.001506805419921875,0.001461029052734375,0.001422882080078125,0.001323699951171875,0.001277923583984375,0.001232147216796875,0.001201629638671875,0.001171112060546875,0.001277923583984375,0.001224517822265625,0.001186370849609375,0.001148223876953125,0.001125335693359375,0.001346588134765625,0.001293182373046875,0.001239776611328125,0.001201629638671875,0.001171112060546875,0.001430511474609375,0.001361846923828125,0.001300811767578125,0.001262664794921875,0.001224517822265625,0.001544952392578125,0.001468658447265625,0.001399993896484375,0.001346588134765625,0.001300811767578125
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.meanCI_95.lowerLimit,0.0008367522096806564,0.0008400908104937785,0.0008411281087309477,0.0008424195411477971,0.0008411206268855048,0.0008803403631575586,0.0008799524835314665,0.0008813369897707792,0.0008897442732391152,0.0008936440225786332,0.0011882161904201683,0.0011816033900010467,0.0011834265156215173,0.00118644849505556,0.0011927699069471114,0.0016053489514123685,0.0015993713835846704,0.0016078732012338507,0.001620225128868213,0.0016301414559766459,0.0021363829396007406,0.0021340638538767187,0.0021443653896784103,0.002161192603289031,0.0021679915594586666,0.0026962546702792418,0.0026945159910614076,0.002707822305023045,0.002730869313036828,0.002739486909598163
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.meanCI_95.upperLimit,0.0009379875391838685,0.0009379046216003065,0.0009362625720579162,0.0009355507436096363,0.0009322192867529898,0.0009727749259472349,0.0009697111487546119,0.0009689797744164613,0.0009770676432373504,0.0009810091770601978,0.0012917697796197049,0.0012821117686443154,0.001281831666020125,0.0012843052375832915,0.0012905185091353793,0.0017242018227495702,0.0017146373479548654,0.0017210899395537227,0.0017334723586986914,0.0017433313235002766,0.0022724864390178796,0.002269499370097537,0.0022775174511174352,0.0022946959758902256,0.002300815188686711,0.0028563421083921876,0.002853474507760774,0.002864066771887661,0.0028875556043246506,0.0028947356504572083
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.summary.mean,0.002087471077487204,0.0020891119924576385,0.0020888236750241994,0.00208912294562434,0.0020868171025280606,0.0021266448442969236,0.0021249286496461033,0.002125260408658714,0.002133507850787557,0.002137432118888531,0.0024400574294031,0.002431931639591625,0.0024326995438557486,0.0024354635370065045,0.002441733258685201,0.0028647333992808557,0.0028569741888619096,0.0028644574806792385,0.002876853573727113,0.00288675437491663,0.003404352600227686,0.003401713888837101,0.00341089157396734,0.0034279224772617374,0.00343440306813957,0.003976112756435006,0.003973836929596766,0.003985806057021249,0.004009136663224502,0.0040170837320647815
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.summary.stdDev,0.0012191539020396374,0.0012069415115057254,0.001199693778711785,0.0011925759495881685,0.0011835640074582617,0.001243013629295533,0.001231341656020956,0.0012247590592628225,0.0012346803024014636,0.001250798368403366,0.0014182848978365199,0.0014049441056967601,0.0014009701024517327,0.0014129893141087784,0.0014273605104970144,0.0015845279046644311,0.001570378975903473,0.0015751208848278234,0.0016016303830011145,0.0016214898980032968,0.001764304523024921,0.001797208558366564,0.0018069850316443329,0.0018426448886604743,0.0018615155778979175,0.001993631478607719,0.0020291203588361784,0.002042523947338069,0.00208900910332757,0.0021066306639373564
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.summary.min,0.0011999270497852757,0.0011999270497852757,0.0011999270497852757,0.0011999270497852757,0.0011999270497852757,0.0012000845899389349,0.0012000845899389349,0.0012000845899389349,0.0012000845899389349,0.0012000845899389349,0.0012016971624976237,0.0012016971624976237,0.0012016971624976237,0.0012016971624976237,0.0012016971624976237,0.0011996571444448853,0.0011996571444448853,0.0011996571444448853,0.0011996571444448853,0.0011996571444448853,0.0012008293679494017,0.0012008293679494017,0.0012008293679494017,0.0012008293679494017,0.0012008293679494017,0.0011999788838704037,0.0011999788838704037,0.0011999788838704037,0.0011999788838704037,0.0011999788838704037
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.summary.firstQuartile,0.0014132969053017406,0.0014142175772699783,0.0014142175772699783,0.0014155898891542726,0.0014166517492201162,0.0014304656688308992,0.0014323846312261966,0.001435596951317759,0.0014379845355793925,0.0014388002587709427,0.0015821618506097323,0.0015820619268292497,0.0015821018963414865,0.001581244047589845,0.001582101896341451,0.0018316123028205913,0.0018334409773785548,0.001842244717792925,0.0018417886907837135,0.0018461203446009128,0.002222752487306685,0.002225376549520143,0.002232459648400336,0.0022342644712590298,0.002234290947343972,0.002645925252603787,0.0026476571353818666,0.0026536593293497914,0.002655945868695177,0.0026607681089222727
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.summary.median,0.0017103776101933732,0.0017165436116499966,0.001716906669049965,0.0017165188884045953,0.0017165459811704852,0.0017373272896189912,0.001743137060975549,0.0017448070435645566,0.0017479215437734353,0.0017495363063557983,0.0020142215110518368,0.0020137415337678948,0.002020246464801469,0.0020232462091124563,0.0020260665111083665,0.00245510572810126,0.002457878374017151,0.0024586421023688834,0.0024644411346582155,0.002468457419801756,0.0029758481548829542,0.0029730912467485927,0.0029731726676828995,0.0029905586592419227,0.0029917814653740993,0.003557235382075944,0.003555120664131247,0.0035507633660582334,0.0035585843357244583,0.0035585843357244583
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.summary.thirdQuartile,0.002287636902887276,0.002290948754995336,0.002302604278587374,0.0023155122433493832,0.0023154484887063075,0.0023354855271599914,0.0023288500000000238,0.0023266357531201015,0.0023374527318035863,0.002342249874325187,0.002800300856028966,0.0027956463451269675,0.002795686265632748,0.002798247910402787,0.002805456705171314,0.003384560901458499,0.0033703994598758783,0.003374357631862831,0.0033816202020144465,0.0033917019963346376,0.004078466291406536,0.004062763625428958,0.004069040353887592,0.00408407936646368,0.004086833437716417,0.004789845651357016,0.004757181233402163,0.004763071862228078,0.004804836012282985,0.0048108705326095945
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.summary.max,0.018384318164997974,0.018384318164997974,0.018384318164997974,0.018384318164997974,0.018384318164997974,0.019866920714991763,0.019866920714991763,0.019866920714991763,0.019866920714991763,0.019866920714991763,0.021349523264985428,0.021349523264985428,0.021349523264985428,0.021349523264985428,0.021349523264985428,0.022832125814979093,0.022832125814979093,0.022832125814979093,0.022832125814979093,0.022832125814979093,0.01657367569177393,0.024314728364972883,0.024314728364972883,0.024314728364972883,0.024314728364972883,0.019728046902194415,0.025797330914966544,0.025797330914966544,0.025797330914966544,0.025797330914966544
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.summary.range,0.017184391115212697,0.017184391115212697,0.017184391115212697,0.017184391115212697,0.017184391115212697,0.01866683612505283,0.01866683612505283,0.01866683612505283,0.01866683612505283,0.01866683612505283,0.020147826102487804,0.020147826102487804,0.020147826102487804,0.020147826102487804,0.020147826102487804,0.021632468670534206,0.021632468670534206,0.021632468670534206,0.021632468670534206,0.021632468670534206,0.015372846323824527,0.023113898997023482,0.023113898997023482,0.023113898997023482,0.023113898997023482,0.01852806801832401,0.02459735203109614,0.02459735203109614,0.02459735203109614,0.02459735203109614
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.positiveCount,2228,2339,2443,2519,2593,2778,2891,3000,3071,3149,2882,3002,3114,3203,3276,2732,2853,2975,3074,3154,2583,2707,2831,2928,3019,2384,2505,2627,2732,2830
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0.9983482360839844,0.9984245300292969,0.9984931945800781,0.9985389709472656,0.9985771179199219,0.9986763000488281,0.9987220764160156,0.9987678527832031,0.9987983703613281,0.9988288879394531,0.9987220764160156,0.9987754821777344,0.9988136291503906,0.9988517761230469,0.9988746643066406,0.9986534118652344,0.9987068176269531,0.9987602233886719,0.9987983703613281,0.9988288879394531,0.9985694885253906,0.9986381530761719,0.9986991882324219,0.9987373352050781,0.9987754821777344,0.9984550476074219,0.9985313415527344,0.9986000061035156,0.9986534118652344,0.9986991882324219
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,0.001651763916015625,0.001575469970703125,0.001506805419921875,0.001461029052734375,0.001422882080078125,0.001323699951171875,0.001277923583984375,0.001232147216796875,0.001201629638671875,0.001171112060546875,0.001277923583984375,0.001224517822265625,0.001186370849609375,0.001148223876953125,0.001125335693359375,0.001346588134765625,0.001293182373046875,0.001239776611328125,0.001201629638671875,0.001171112060546875,0.001430511474609375,0.001361846923828125,0.001300811767578125,0.001262664794921875,0.001224517822265625,0.001544952392578125,0.001468658447265625,0.001399993896484375,0.001346588134765625,0.001300811767578125
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,0.00203684701295248,0.002040198667561156,0.002041250214372366,0.0020425506083017555,0.0020412609999018922,0.002080421023453796,0.0020800426814581493,0.0020814329685932666,0.0020898391086129077,0.0020937446335745945,0.0023882761756486674,0.0023816731105001415,0.002383492685906045,0.0023865288877879514,0.002392854766282005,0.0028053157295175875,0.002799349358771386,0.0028078561715270695,0.0028202340204404076,0.002830164403549885,0.0033363121128598657,0.0033340104978109983,0.0033443273778133325,0.0033611784847325738,0.003367999534659226,0.0038960836757286825,0.003894374833934683,0.003907698475272086,0.003930801625596834,0.0039394677324649284
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,0.0021380951420219285,0.002138025317354121,0.002136397135676033,0.002135695282946924,0.002132373205154229,0.0021728686651400512,0.0021698146178340573,0.0021690878487241614,0.002177176592962206,0.002181119604202467,0.002491838683157533,0.0024821901686831083,0.002481906401805452,0.0024843981862250576,0.002490611751088397,0.002924151069044124,0.0029145990189524333,0.0029210587898314076,0.0029334731270138185,0.002943344346283375,0.003472393087595506,0.0034694172798632036,0.0034774557701213473,0.003494666469790901,0.0035008066016199136,0.00405614183714133,0.004053299025258848,0.004063913638770413,0.00408747170085217,0.0040946997316646345
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.summary.mean,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.summary.firstQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.summary.median,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.summary.thirdQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.summary.max,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.positiveCount,2228,2339,2443,2519,2593,2778,2891,3000,3071,3149,2882,3002,3114,3203,3276,2732,2853,2975,3074,3154,2583,2707,2831,2928,3019,2384,2505,2627,2732,2830
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0.9983482360839844,0.9984245300292969,0.9984931945800781,0.9985389709472656,0.9985771179199219,0.9986763000488281,0.9987220764160156,0.9987678527832031,0.9987983703613281,0.9988288879394531,0.9987220764160156,0.9987754821777344,0.9988136291503906,0.9988517761230469,0.9988746643066406,0.9986534118652344,0.9987068176269531,0.9987602233886719,0.9987983703613281,0.9988288879394531,0.9985694885253906,0.9986381530761719,0.9986991882324219,0.9987373352050781,0.9987754821777344,0.9984550476074219,0.9985313415527344,0.9986000061035156,0.9986534118652344,0.9986991882324219
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.negativeProportionCI_95.upperLimit,0.001651763916015625,0.001575469970703125,0.001506805419921875,0.001461029052734375,0.001422882080078125,0.001323699951171875,0.001277923583984375,0.001232147216796875,0.001201629638671875,0.001171112060546875,0.001277923583984375,0.001224517822265625,0.001186370849609375,0.001148223876953125,0.001125335693359375,0.001346588134765625,0.001293182373046875,0.001239776611328125,0.001201629638671875,0.001171112060546875,0.001430511474609375,0.001361846923828125,0.001300811767578125,0.001262664794921875,0.001224517822265625,0.001544952392578125,0.001468658447265625,0.001399993896484375,0.001346588134765625,0.001300811767578125
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.meanCI_95.lowerLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.meanCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
